"","ProbeName","geneSymbol","LocusLinkID","moduleColor","GS.Treatment","p.GS.Treatment","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.brown","p.MM.brown"
"CUST_12466_PI428634872","CUST_12466_PI428634872","S_alt_contig08217_RC","AT5G16620","blue",0.576970359146939,0.0121793650044625,0.353489816744747,0.150147188682743,-0.640692580638032,0.00417308340145399,-0.420799541341419,0.0820463132745038
"CUST_9739_PI428634872","CUST_9739_PI428634872","S_alt_contig03395","AT3G25860","blue",0.575448943086537,0.0124630434021457,0.549431292750332,0.0181845841940307,-0.584602149709899,0.0108331345242011,-0.267404006140698,0.283387280109093
"CUST_3770_PI428634872","CUST_3770_PI428634872","S_5sp_contig39633","AT5G60750","blue",-0.57315345019738,0.012901005075724,-0.415838050925608,0.0861019090140604,0.675078462227662,0.00211260512266935,0.304887762858269,0.218615375990281
"CUST_5866_PI428634872","CUST_5866_PI428634872","S_5sp_contig44212","AT4G39330","blue",-0.572751844369147,0.0129788733733801,-0.26361645012604,0.290521347305412,0.716967282128067,0.000812424799083762,0.244192467199893,0.328799541136228
"CUST_3690_PI428634872","CUST_3690_PI428634872","S_5sp_contig39440","AT5G55100","blue",0.572402417439354,0.0130469288642517,0.24665838226284,0.323783794377256,-0.600072379785939,0.00846950196544561,-0.366782800862408,0.134350322688688
"CUST_12583_PI428634872","CUST_12583_PI428634872","S_alt_contig08431_RC","AT5G67030","blue",0.571170216762456,0.0132891885284201,0.294540333684919,0.235438984148775,-0.614411495585341,0.00666780760924411,-0.278608766844213,0.262915845578605
"CUST_2812_PI428634872","CUST_2812_PI428634872","S_5sp_contig33660","AT2G17990","blue",-0.570848873452546,0.0133529521856396,-0.265814075434257,0.286368841036038,0.823865355014096,2.63708330434721e-05,0.176557692170631,0.483408850126503
"CUST_10176_PI428634872","CUST_10176_PI428634872","S_alt_contig03969_NB",NA,"blue",-0.568807384392716,0.0137637535904202,-0.617808293154139,0.00629018081616461,0.680789632793896,0.00187099096289109,0.396811241495951,0.103013231626874
"CUST_4460_PI428634872","CUST_4460_PI428634872","S_5sp_contig41073","AT3G10915","blue",-0.56830533045964,0.0138663043373077,-0.408177002879186,0.0926481842742689,0.571466712110747,0.0132305707191462,0.196177199825257,0.435282595252127
"CUST_11801_PI428634872","CUST_11801_PI428634872","S_alt_contig07002","AT3G24440","blue",-0.568093762382994,0.0139097013407589,-0.274618665779184,0.270097275091915,0.703117144760999,0.00113390965717206,0.241847160194364,0.333611876428851
"CUST_54_PI428634872","CUST_54_PI428634872","S_5sp_contig03651_RC",NA,"blue",-0.565081336196923,0.0145394151451393,-0.567657855237559,0.0139994555024089,0.66755014759941,0.00246989442028962,0.437645816964582,0.0693159905595517
"CUST_4213_PI428634872","CUST_4213_PI428634872","S_5sp_contig40590_RC","AT5G56240","blue",-0.564402619726763,0.0146843705467938,-0.506800936078126,0.0318365396581845,0.775134300933497,0.00015778654409468,0.276064787375258,0.267480645972222
"CUST_14257_PI428634872","CUST_14257_PI428634872","S_alt_contig11227","AT5G61380","blue",0.564275048603118,0.0147117439465224,0.393646266432841,0.106041877048665,-0.945366929192572,3.35990300789316e-09,-0.297880501749586,0.229920550986132
"CUST_7058_PI428634872","CUST_7058_PI428634872","S_5sp_contig50115","AT4G27280","blue",-0.564020684659612,0.014766444678537,-0.363187107394703,0.138503568239826,0.657331890311345,0.0030330933727958,0.408038618700639,0.0927696502553716
"CUST_2817_PI428634872","CUST_2817_PI428634872","S_5sp_contig33687","AT3G23570","blue",-0.561020979898511,0.0154237916332961,-0.297941993852811,0.229819742515152,0.752054786272733,0.000318451806653451,0.261684404341306,0.294202059338828
"CUST_7206_PI428634872","CUST_7206_PI428634872","S_alt_contig00055","AT5G54310","blue",0.560730117261224,0.0154887444457573,0.45164676961645,0.0599010903896429,-0.736643456136534,0.000489019538448379,-0.319334423954548,0.196462722325011
"CUST_13906_PI428634872","CUST_13906_PI428634872","S_alt_contig10659","AT1G53910","blue",-0.558352912626842,0.016027768229388,-0.209056460610991,0.405107501879778,0.533694288924782,0.0225415220487572,0.404268759411761,0.0961231449459802
"CUST_667_PI428634872","CUST_667_PI428634872","S_5sp_contig16835_RC","AT1G29150","blue",-0.558092607031095,0.0160876827905204,-0.580371695330031,0.0115637898067922,0.724277636910498,0.00067608161849316,0.314904659239892,0.203090841283842
"CUST_10984_PI428634872","CUST_10984_PI428634872","S_alt_contig05403","AT2G19160","blue",0.557926781473888,0.0161259432698207,0.307859911772433,0.213931122979757,-0.805858406056611,5.40759228473751e-05,-0.127216583613832,0.614937473018302
"CUST_11230_PI428634872","CUST_11230_PI428634872","S_alt_contig05919","AT1G59760","blue",0.557708272214519,0.0161764693134181,0.326323473971296,0.186298907605583,-0.756663047321621,0.000278468644103614,-0.250078143990914,0.316902841548645
"CUST_4536_PI428634872","CUST_4536_PI428634872","S_5sp_contig41228","AT5G56900","blue",0.557483043194565,0.0162286802867926,0.400812391066205,0.0992738688009992,-0.630133523942602,0.00506265556734263,-0.255216731617216,0.306727669951789
"CUST_4471_PI428634872","CUST_4471_PI428634872","S_5sp_contig41098","AT2G25320","blue",-0.557285264725572,0.0162746378125954,-0.656318673284397,0.00309425355581503,0.597449303472244,0.00883793004664437,0.335811206251254,0.173071637093664
"CUST_8419_PI428634872","CUST_8419_PI428634872","S_alt_contig01687","AT3G13772","blue",0.557249086847499,0.016283055555384,0.581172735008332,0.0114225004833224,-0.703703758071679,0.00111842511313303,-0.25432005141676,0.308488996986184
"CUST_15532_PI428634872","CUST_15532_PI428634872","S_alt_contig13431","AT1G23410","blue",0.556348772231256,0.0164936502769494,0.382426475152552,0.117291316752263,-0.787851483629899,0.000103432715792505,-0.168542122744667,0.50379120692659
"CUST_15022_PI428634872","CUST_15022_PI428634872","S_alt_contig12499_RC","AT1G22150","blue",0.555426392472056,0.0167116357955801,0.428969255797653,0.0756753830462254,-0.797987848780863,7.23619853487994e-05,-0.372273234528136,0.128177409360804
"CUST_10701_PI428634872","CUST_10701_PI428634872","S_alt_contig04833_RC","AT4G17330","blue",-0.555301524266899,0.0167413201325176,-0.22912453403869,0.360424892387823,0.689713083399813,0.00153946533070543,0.239728053667222,0.337995126241175
"CUST_4808_PI428634872","CUST_4808_PI428634872","S_5sp_contig41757","AT4G08580","blue",0.55419860566561,0.0170053269420589,0.229754117674845,0.359070109862992,-0.734992944931051,0.000511135550408453,-0.233101497432942,0.351915631280849
"CUST_12629_PI428634872","CUST_12629_PI428634872","S_alt_contig08511","AT1G14810","blue",0.552414522089588,0.017439343225209,0.373071743360331,0.127296507876366,-0.783888755553155,0.000118329552709728,-0.24470118882524,0.327761084347824
"CUST_10913_PI428634872","CUST_10913_PI428634872","S_alt_contig05276_RC","AT5G64020","blue",0.551668075864463,0.017623508073754,0.395438353373856,0.10431926569251,-0.749864682428008,0.000339083927585044,-0.160139134451574,0.525588646176312
"CUST_1295_PI428634872","CUST_1295_PI428634872","S_5sp_contig23979","AT4G02860","blue",0.549624555703862,0.0181355568641754,0.486707667369973,0.0405297675847188,-0.585532261739085,0.0106775617134885,-0.265110628020115,0.287694077111693
"CUST_8437_PI428634872","CUST_8437_PI428634872","S_alt_contig01707_RC","AT3G49400","blue",0.548217485564584,0.0184949008512883,0.518022441885555,0.0276536688222225,-0.69418733543931,0.00139254021467988,-0.20231092031706,0.420768439014969
"CUST_1594_PI428634872","CUST_1594_PI428634872","S_5sp_contig26714","AT3G19630","blue",0.548087321326248,0.0185284244104486,0.598088439318321,0.00874699315170743,-0.759399024640455,0.000256796478484975,-0.315147890059901,0.202723139607205
"CUST_1320_PI428634872","CUST_1320_PI428634872","S_5sp_contig24395_RC","AT4G33905","blue",-0.546961474537062,0.0188203878620341,-0.570077406384133,0.0135070279608364,0.620606436112455,0.00599229737498439,0.427502130564574,0.0767917458991545
"CUST_15381_PI428634872","CUST_15381_PI428634872","S_alt_contig13117","AT4G36910","blue",0.546289711056851,0.0189963142603663,0.372300607775255,0.128147141088669,-0.750785183395979,0.000330279382288252,-0.367398416382239,0.133648059127851
"CUST_5151_PI428634872","CUST_5151_PI428634872","S_5sp_contig42468","AT5G06690","blue",0.545843208388456,0.0191139626468518,0.251530583790567,0.314006771803493,-0.795480114444065,7.91920792656174e-05,-0.180007757648611,0.474762206832582
"CUST_12636_PI428634872","CUST_12636_PI428634872","S_alt_contig08522","AT1G04250","blue",-0.545197712599369,0.0192850572425726,-0.245603050388575,0.325924836115791,0.655495289048989,0.00314469716663939,0.293876655300542,0.23654545760696
"CUST_26_PI428634872","CUST_26_PI428634872","S_5sp_contig00420","ATCG00140","blue",-0.544080850066689,0.019583938455896,-0.528220750519372,0.0242348973369443,0.63950799732193,0.00426601254751431,0.295069529120041,0.234559090912649
"CUST_13167_PI428634872","CUST_13167_PI428634872","S_alt_contig09453","AT3G09560","blue",-0.543947443188123,0.0196198815415557,-0.518600985861064,0.0274502249731359,0.654576078655571,0.00320180652441658,0.30486837780577,0.218646144186502
"CUST_15781_PI428634872","CUST_15781_PI428634872","S_alt_contig14200","AT3G15260","blue",0.54252620256291,0.0200060304136512,0.321021126981582,0.193977003791353,-0.682215623505831,0.00181437118411746,-0.323193730231984,0.190806028305883
"CUST_12008_PI428634872","CUST_12008_PI428634872","S_alt_contig07380","AT4G25030","blue",-0.542299714403406,0.0200681151515269,-0.216504616653744,0.388187231004936,0.745057331699509,0.000388340504567774,0.133025983597758,0.598740670326864
"CUST_15651_PI428634872","CUST_15651_PI428634872","S_alt_contig13812","AT4G38790","blue",0.542270124828709,0.020076237397877,0.345659752302337,0.160027168866835,-0.68716053431859,0.00162888646382203,-0.312282066496836,0.207083360255307
"CUST_8858_PI428634872","CUST_8858_PI428634872","S_alt_contig02273","AT4G34840","blue",0.540191109844018,0.0206534246732145,0.267365153295249,0.283459912902929,-0.60634394599657,0.00763859009744573,-0.267418955862064,0.283359335636782
"CUST_16647_PI428634872","CUST_16647_PI428634872","S_mar_contig02039","AT5G60910","blue",0.540141973665985,0.0206672220887456,0.248796954889936,0.319470524838637,-0.517895505924412,0.0276984619663125,-0.27945707541807,0.261404539050653
"CUST_10566_PI428634872","CUST_10566_PI428634872","S_alt_contig04539","AT3G12360","blue",-0.53928012066517,0.020910409608625,-0.297426060601305,0.230666429070024,0.741758845983248,0.000425503653799006,0.126360261316987,0.617339559992225
"CUST_1781_PI428634872","CUST_1781_PI428634872","S_5sp_contig28542_RC","AT1G72550","blue",0.538989003986898,0.0209930592392965,0.254603617939169,0.307931342901311,-0.613193871929771,0.00680755806681497,-0.23786032805124,0.341885937783371
"CUST_16589_PI428634872","CUST_16589_PI428634872","S_mar_contig01077_RC","AT2G20060","blue",0.5371278776678,0.0215275231275991,0.403243622449735,0.0970499958719316,-0.832331478953201,1.82926682794213e-05,-0.0944225354441307,0.709389855692307
"CUST_16464_PI428634872","CUST_16464_PI428634872","S_alt_contig16358","AT5G06600","blue",0.535350381228979,0.0220478810055804,0.138971372250338,0.582348463724868,-0.615760222790974,0.00651573053237501,-0.125031125470185,0.621075268301756
"CUST_12289_PI428634872","CUST_12289_PI428634872","S_alt_contig07902","AT5G57580","blue",0.532491507220536,0.0229054370858969,0.207924953253934,0.407712282550331,-0.737992264844972,0.000471547193615484,-0.230303556843512,0.357890152097644
"CUST_2714_PI428634872","CUST_2714_PI428634872","S_5sp_contig33159","AT2G20370","blue",0.532252214918065,0.0229783830111208,0.465863739148133,0.0513543390500257,-0.470650653431469,0.0486947276434563,-0.325622084996775,0.187302741613171
"CUST_14285_PI428634872","CUST_14285_PI428634872","S_alt_contig11271","AT3G04780","blue",-0.531485380351093,0.023213370733245,-0.198028302186388,0.430875135454785,0.633941017070558,0.0047256494717998,0.253087266200461,0.310920357644063
"CUST_10300_PI428634872","CUST_10300_PI428634872","S_alt_contig04133","AT1G75660","blue",0.531354085265135,0.0232537924481687,0.31812370267318,0.198259899943301,-0.82547016452491,2.464097234249e-05,-0.214356427700316,0.393026963935848
"CUST_10630_PI428634872","CUST_10630_PI428634872","S_alt_contig04689_RC","AT2G07707","blue",-0.529264955695113,0.0239044117166561,-0.542695224676298,0.0199597967313204,0.644764021967827,0.00386620202172105,0.316287367940552,0.20100637427409
"CUST_7284_PI428634872","CUST_7284_PI428634872","S_alt_contig00151_RC","AT3G24255","blue",-0.528924310698595,0.024011834596572,-0.621696704827102,0.00587937522367061,0.48330573878173,0.0421653183958546,0.410762426356587,0.0903999651482735
"CUST_12432_PI428634872","CUST_12432_PI428634872","S_alt_contig08158_NB",NA,"blue",0.528053552706304,0.0242881444495062,0.302165189611421,0.222964180635692,-0.675668575329767,0.00208650608689198,-0.253944935200091,0.309227615496503
"CUST_14738_PI428634872","CUST_14738_PI428634872","S_alt_contig12028","AT5G43960","blue",-0.524955506477992,0.0252914104470273,-0.183724317549033,0.465534233677785,0.617786556583173,0.00629254093501679,0.254974981280638,0.307201941077254
"CUST_8369_PI428634872","CUST_8369_PI428634872","S_alt_contig01625","AT5G61820","blue",-0.524439443820572,0.0254616255068284,-0.210732300088301,0.401266195433872,0.599694424296295,0.0085218118647366,0.160702168530623,0.524114659351308
"CUST_10044_PI428634872","CUST_10044_PI428634872","S_alt_contig03796","AT5G01520","blue",0.522605868553925,0.0260736371544181,0.466258033580537,0.0511312154211931,-0.729662863648759,0.000588365312178729,-0.427349003297313,0.0769089570969583
"CUST_3626_PI428634872","CUST_3626_PI428634872","S_5sp_contig39286","AT3G05040","blue",-0.521711420135887,0.0263763148645212,-0.476216771353301,0.0457347970563815,0.683482281948747,0.00176527312209491,0.333161569981747,0.176699939861383
"CUST_9077_PI428634872","CUST_9077_PI428634872","S_alt_contig02560_RC","AT3G49080","blue",0.521363162206544,0.0264949011945041,0.225916154141438,0.367373754296337,-0.60505655871993,0.0078035462744858,-0.165424766386875,0.51182705436072
"CUST_11065_PI428634872","CUST_11065_PI428634872","S_alt_contig05563_NB",NA,"blue",-0.520696606346436,0.0267230293223475,-0.45674724486809,0.0567208426529048,0.714770734366559,0.000857611176786031,0.267264451942638,0.283648220299077
"CUST_4243_PI428634872","CUST_4243_PI428634872","S_5sp_contig40662_RC","AT3G53700","blue",0.518254087696982,0.0275720708280269,0.276726206688785,0.26628912651259,-0.673445893135137,0.00218621615384531,-0.350705917458358,0.153610539178107
"CUST_10766_PI428634872","CUST_10766_PI428634872","S_alt_contig04969","AT5G14220","blue",-0.517743199521257,0.0277522822297343,-0.445754782370483,0.063738739053338,0.70386402510971,0.00111422534602493,0.251834213699378,0.31340334599259
"CUST_12962_PI428634872","CUST_12962_PI428634872","S_alt_contig09102","AT5G14420","blue",0.516654384710826,0.0281394060179585,0.445963488805889,0.0635997509605707,-0.735309991880227,0.000506823462215791,-0.367009302561938,0.134091642211109
"CUST_3563_PI428634872","CUST_3563_PI428634872","S_5sp_contig39130_RC","AT1G17450","blue",-0.513274476074169,0.0293678881653937,-0.550408529380158,0.01793774552252,0.611944749474222,0.00695337716540402,0.288313873466051,0.245949936522769
"CUST_7629_PI428634872","CUST_7629_PI428634872","S_alt_contig00629","AT5G19440","blue",-0.512841895001703,0.0295280707205762,-0.263497170863695,0.290747770912799,0.736978156444708,0.000484634034591146,0.0736510174333796,0.771482553057938
"CUST_4959_PI428634872","CUST_4959_PI428634872","S_5sp_contig42059","AT2G46420","blue",-0.51239228857685,0.0296952746287864,-0.492137853869426,0.0380200970647168,0.494880714827716,0.0367986194406743,0.495582889767644,0.0364908198926981
"CUST_14142_PI428634872","CUST_14142_PI428634872","S_alt_contig11025","AT1G03475","blue",0.511945604354829,0.0298621175322983,0.201157460699573,0.423478084300755,-0.764521721765316,0.00022002742484012,-0.0990603237549643,0.695745940043296
"CUST_9540_PI428634872","CUST_9540_PI428634872","S_alt_contig03146_RC","AT1G70650","blue",-0.511663265619098,0.0299679491092693,-0.235637159532804,0.346550744365648,0.755372864724561,0.000289210820393762,0.149861249105594,0.552826552040614
"CUST_10256_PI428634872","CUST_10256_PI428634872","S_alt_contig04076","AT4G34610","blue",0.511340223872617,0.0300893939453642,0.309126353028764,0.211955157364579,-0.530185121923332,0.0236161130674538,-0.367761083238854,0.133235548155906
"CUST_11462_PI428634872","CUST_11462_PI428634872","S_alt_contig06377","AT1G62020","blue",0.511282510661792,0.030111130822037,0.486731937939636,0.0405182758916727,-0.571676110823115,0.0131892963326653,-0.215305026339042,0.390885777710624
"CUST_6537_PI428634872","CUST_6537_PI428634872","S_5sp_contig46861","AT3G54140","blue",0.510278235691776,0.030491327921909,0.283808914327257,0.253736894354951,-0.678922917492567,0.00194730981179427,-0.256166743438626,0.30486815914896
"CUST_3001_PI428634872","CUST_3001_PI428634872","S_5sp_contig34747","AT3G59600","blue",-0.50909560116693,0.0309438015743027,-0.482461470718279,0.042578905682192,0.532283553131167,0.0229688195288017,0.333389431439777,0.17638592249426
"CUST_9871_PI428634872","CUST_9871_PI428634872","S_alt_contig03576_RC","AT4G21160","blue",0.508425250579624,0.0312025731056505,0.595738832380098,0.00908504462041793,-0.652932004554989,0.0033060716141363,-0.332700505103792,0.177336485539436
"CUST_1449_PI428634872","CUST_1449_PI428634872","S_5sp_contig25662","AT1G06890","blue",0.507908759251711,0.0314030902874326,0.483047971501758,0.0422912662303827,-0.772665345879991,0.000170740632830798,-0.111965671078337,0.658255839538782
"CUST_2378_PI428634872","CUST_2378_PI428634872","S_5sp_contig31638","AT2G15240","blue",0.507272418247753,0.0316515049823052,0.600781706362928,0.00837202774703311,-0.522764147232867,0.026020359257054,-0.254513601583416,0.308108301321963
"CUST_2323_PI428634872","CUST_2323_PI428634872","S_5sp_contig31435","AT4G17080","blue",-0.506834891759507,0.0318231857764464,-0.622907059695973,0.00575604464859173,0.517104467797638,0.0279788754723381,0.438435616893268,0.0687574325555722
"CUST_11218_PI428634872","CUST_11218_PI428634872","S_alt_contig05893_RC",NA,"blue",-0.50649695928871,0.031956278772655,-0.56603592109747,0.0143374677201092,0.524547149024831,0.0254260271098086,0.414678365073906,0.0870705398535403
"CUST_8542_PI428634872","CUST_8542_PI428634872","S_alt_contig01850_RC","AT5G56580","blue",-0.506031200059439,0.0321404200730542,-0.199992246511722,0.42622467230913,0.612462851613271,0.00689259179299088,0.199672668102256,0.42697960246966
"CUST_10642_PI428634872","CUST_10642_PI428634872","S_alt_contig04713_RC","AT4G08180","blue",-0.50397759128279,0.0329621224493363,-0.673633114560643,0.00217766862598915,0.553388494638514,0.0172013324528053,0.408146917395092,0.0926745818466761
"CUST_11747_PI428634872","CUST_11747_PI428634872","S_alt_contig06898","AT1G54320","blue",0.503346641968251,0.0332178086357464,0.368917689166857,0.131925920794017,-0.748153256662367,0.000355978708497283,-0.0559663439417772,0.82542671620469
"CUST_5542_PI428634872","CUST_5542_PI428634872","S_5sp_contig43339","AT1G55900","blue",0.501882161125167,0.0338171714414782,0.203677685522128,0.417569637824791,-0.662127242250754,0.00275693706042615,-0.0774583455038051,0.759989603048714
"CUST_3065_PI428634872","CUST_3065_PI428634872","S_5sp_contig35071_RC","AT1G10950","blue",0.501645159251593,0.0339149467908045,0.22844157919118,0.361897791449246,-0.753108367451181,0.000308909177285158,0.0125786831325785,0.960491234859248
"CUST_16427_PI428634872","CUST_16427_PI428634872","S_alt_contig16207","AT5G13530","blue",0.500356715938082,0.0344503123924285,0.262821905195233,0.292031622904429,-0.594720109573766,0.00923484097450939,-0.344694360082359,0.161275258955541
"CUST_4081_PI428634872","CUST_4081_PI428634872","S_5sp_contig40331","AT5G03730","blue",0.499845048043145,0.0346647134338168,0.247297444111451,0.322491305552136,-0.815384671398567,3.7337214657376e-05,-0.0440557336845195,0.862197647895735
"CUST_6654_PI428634872","CUST_6654_PI428634872","S_5sp_contig47510","AT5G48240","blue",0.499605300590103,0.0347655260709354,0.348003683887463,0.157024319807826,-0.714119505713881,0.000871403799120481,-0.360707781989118,0.141418787266929
"CUST_5205_PI428634872","CUST_5205_PI428634872","S_5sp_contig42571","AT5G19850","blue",-0.499162765635324,0.0349522024758585,-0.43887896637859,0.0684453546802548,0.70859121471985,0.000996116975162483,0.126185279142125,0.617830862055865
"CUST_3375_PI428634872","CUST_3375_PI428634872","S_5sp_contig38569","AT4G23310","blue",-0.498614937876461,0.0351843624749492,-0.365410444882356,0.135925093051538,0.513652954488087,0.0292282929248881,0.254421537014673,0.308289349004598
"CUST_1741_PI428634872","CUST_1741_PI428634872","S_5sp_contig28336","AT1G11390","blue",0.497767866809697,0.035545669954232,0.255957651120955,0.305276846393811,-0.770873852174464,0.000180693141996326,-0.181057133783819,0.47214753345452
"CUST_2702_PI428634872","CUST_2702_PI428634872","S_5sp_contig33071","AT2G45140","blue",0.495409798396742,0.0365665104598855,0.356978718316543,0.145883120320044,-0.69786569432475,0.00128064296806796,-0.019206822406439,0.939702351083421
"CUST_4214_PI428634872","CUST_4214_PI428634872","S_5sp_contig40592","AT4G21190","blue",0.494442202316947,0.0369918507881817,0.199839724623935,0.426584882333986,-0.720081559380743,0.000751777585533957,-0.218814770907551,0.383019374337034
"CUST_1138_PI428634872","CUST_1138_PI428634872","S_5sp_contig22635","AT2G25050","blue",0.493388573143156,0.03745931825003,0.277649662388584,0.264631082447346,-0.607426731758349,0.00750203973406547,-0.399054416830639,0.100904591430143
"CUST_8224_PI428634872","CUST_8224_PI428634872","S_alt_contig01429","AT5G43490","blue",-0.491085624720956,0.0384968453241318,-0.337859194472717,0.17030187756175,0.623143995968433,0.00573214941106845,0.154680977974615,0.539976097340776
"CUST_6939_PI428634872","CUST_6939_PI428634872","S_5sp_contig49112","AT3G45140","blue",-0.49065962162166,0.0386911576996048,-0.239528318800625,0.338409979632671,0.602751995830188,0.00810600757978057,0.197938680984881,0.431087982854095
"CUST_12844_PI428634872","CUST_12844_PI428634872","S_alt_contig08888_RC","AT1G69360","blue",-0.490467222829385,0.0387791622366239,-0.588287450257953,0.0102271962096096,0.569231477207503,0.0136775983061915,0.353958118761713,0.149569914878936
"CUST_2816_PI428634872","CUST_2816_PI428634872","S_5sp_contig33684","AT2G19560","blue",0.490454422574737,0.0387850225957945,0.209142989773741,0.404908678229965,-0.679872151621103,0.00190818624295042,-0.222071286145045,0.375799523664486
"CUST_5721_PI428634872","CUST_5721_PI428634872","S_5sp_contig43806_RC","AT1G61140","blue",-0.489727486180369,0.0391189514643207,-0.276685055199726,0.266363162889737,0.631741766640466,0.00491799922600026,0.0795044689551236,0.753832636484389
"CUST_16740_PI428634872","CUST_16740_PI428634872","S_mar_contig04744_RC","AT3G11290","blue",-0.488948205500882,0.0394793652211223,-0.484234644309449,0.0417138171544124,0.568562942355984,0.0138136082671257,0.289850621900768,0.243328608638293
"CUST_4695_PI428634872","CUST_4695_PI428634872","S_5sp_contig41531","AT3G27110","blue",0.488752991408467,0.0395700475438286,0.198191295878019,0.430488171887565,-0.504542798652333,0.0327343694858431,-0.343915891139244,0.162286506546661
"CUST_13678_PI428634872","CUST_13678_PI428634872","S_alt_contig10280_NB",NA,"blue",-0.48869733541186,0.0395959304596499,-0.19078606254779,0.448251548540377,0.483273536027427,0.0421810373467274,0.236841691420248,0.344018791776027
"CUST_13133_PI428634872","CUST_13133_PI428634872","S_alt_contig09382","AT5G20410","blue",-0.487328071425923,0.0402367979917904,-0.665105802025152,0.00259606745446876,0.499167900770201,0.0349500318856135,0.413373833566857,0.088169606003096
"CUST_900_PI428634872","CUST_900_PI428634872","S_5sp_contig20080_RC","AT3G27925","blue",-0.485777492456574,0.0409720693252146,-0.204793867892484,0.414966931616712,0.765825824922167,0.000211411823721702,0.098885098841605,0.696259851637696
"CUST_13150_PI428634872","CUST_13150_PI428634872","S_alt_contig09415","AT3G16640","blue",-0.484235994546278,0.0417131635588848,-0.159123074787053,0.528253457119545,0.618677329915354,0.0061964083998717,0.25981087360671,0.297798107407717
"CUST_3608_PI428634872","CUST_3608_PI428634872","S_5sp_contig39243_RC","AT5G53570","blue",-0.483906027289993,0.0418731200354666,-0.206327838185742,0.411404195388566,0.644476490753819,0.00388725007819598,0.122728123476736,0.627569037542534
"CUST_3114_PI428634872","CUST_3114_PI428634872","S_5sp_contig35411","AT5G51070","blue",-0.480995162824781,0.0433045571285894,-0.382920182870406,0.116779244815463,0.55030574944856,0.0179635813947917,0.184976526375105,0.462445489309096
"CUST_8413_PI428634872","CUST_8413_PI428634872","S_alt_contig01679","AT3G16170","blue",0.480836804327303,0.0433834861159355,0.620888070344715,0.00596296059405982,-0.5338600735608,0.0224917192783568,-0.323055908131219,0.191006154210695
"CUST_15890_PI428634872","CUST_15890_PI428634872","S_alt_contig14495","AT3G11710","blue",0.480426763978435,0.0435883674490532,0.272355844418369,0.274223317704187,-0.757660505782147,0.000270395849337511,-0.000988627680742378,0.996893650089324
"CUST_5894_PI428634872","CUST_5894_PI428634872","S_5sp_contig44303","AT1G06790","blue",-0.480135888624826,0.0437341527272248,-0.227040285947295,0.36493053514051,0.703116747262738,0.00113392020985734,0.180265592535851,0.474119109607665
